time_s,forward_cmd_m_s,yaw_cmd_rad_s,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,left_contact,right_contact,left_hip_yaw_velocity_rad_s,left_hip_roll_velocity_rad_s,left_hip_pitch_velocity_rad_s,left_knee_velocity_rad_s,left_ankle_velocity_rad_s,neck_pitch_velocity_rad_s,head_pitch_velocity_rad_s,head_yaw_velocity_rad_s,head_roll_velocity_rad_s,right_hip_yaw_velocity_rad_s,right_hip_roll_velocity_rad_s,right_hip_pitch_velocity_rad_s,right_knee_velocity_rad_s,right_ankle_velocity_rad_s,left_hip_yaw_action,left_hip_roll_action,left_hip_pitch_action,left_knee_action,left_ankle_action,neck_pitch_action,head_pitch_action,head_yaw_action,head_roll_action,right_hip_yaw_action,right_hip_roll_action,right_hip_pitch_action,right_knee_action,right_ankle_action,left_hip_yaw_unclipped_target_rad,left_hip_roll_unclipped_target_rad,left_hip_pitch_unclipped_target_rad,left_knee_unclipped_target_rad,left_ankle_unclipped_target_rad,neck_pitch_unclipped_target_rad,head_pitch_unclipped_target_rad,head_yaw_unclipped_target_rad,head_roll_unclipped_target_rad,right_hip_yaw_unclipped_target_rad,right_hip_roll_unclipped_target_rad,right_hip_pitch_unclipped_target_rad,right_knee_unclipped_target_rad,right_ankle_unclipped_target_rad,left_hip_yaw_target_rad,left_hip_roll_target_rad,left_hip_pitch_target_rad,left_knee_target_rad,left_ankle_target_rad,neck_pitch_target_rad,head_pitch_target_rad,head_yaw_target_rad,head_roll_target_rad,right_hip_yaw_target_rad,right_hip_roll_target_rad,right_hip_pitch_target_rad,right_knee_target_rad,right_ankle_target_rad,left_hip_yaw_actual_rad,left_hip_roll_actual_rad,left_hip_pitch_actual_rad,left_knee_actual_rad,left_ankle_actual_rad,neck_pitch_actual_rad,head_pitch_actual_rad,head_yaw_actual_rad,head_roll_actual_rad,right_hip_yaw_actual_rad,right_hip_roll_actual_rad,right_hip_pitch_actual_rad,right_knee_actual_rad,right_ankle_actual_rad,telemetry_joint,telemetry_servo_id,voltage_V,temperature_raw,load_word_raw,current_word_raw
24.00851055000001,0.0,0.0,0.14289883250703572,-0.001090830782496456,0.001090830782496456,-0.062210091032710566,-0.10708294358089525,-0.9923019438496293,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.003974124789237976,-0.05251855030655861,0.1437045782804489,0.09231659770011902,0.17437557876110077,-0.023813944309949875,0.030944660305976868,0.06952367722988129,-0.022055329754948616,-0.017471397295594215,-0.028388410806655884,0.15713568031787872,0.2147737741470337,0.3456242084503174,0.0034369921777397394,0.10904341097921133,0.04430372454226017,-0.01619075983762741,-0.012256640940904617,-0.2138221962377429,-0.13415909931063652,0.01738091930747032,-0.005513832438737154,-0.00017905933782458305,0.11507594585418701,0.050977625884115696,0.014423534274101257,0.030555516481399536,0.0034369921777397394,0.10904341097921133,0.04430372454226017,-0.01619075983762741,-0.012256640940904617,-0.2138221962377429,-0.13415909931063652,0.01738091930747032,-0.005513832438737154,-0.00017905933782458305,0.11507594585418701,0.050977625884115696,0.0,0.030555516481399536,0.0015339807878858025,0.1198209437648451,0.01380582709097089,-0.003067961575771161,-0.08283496254582445,-0.2147573103039897,-0.13959225169759337,0.003067961575771161,-0.0015339807878858025,0.007669903939428124,0.11368502061330234,0.00388472112416538,-0.005965480841777379,-0.06156376228714382,left_hip_pitch,22,7.7,31,1055,0
24.017593155000014,0.0,0.0,0.003272492347489368,-0.001090830782496456,0.001090830782496456,-0.062210091032710566,-0.10708294358089525,-0.9923019438496293,1.0,1.0,0.0,-0.0,-0.0,-0.15343553863686413,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.07671776931843206,0.0,0.027850447222590446,-0.05648268386721611,0.09512048959732056,0.05829889327287674,0.1284274309873581,-0.050789300352334976,0.04172177612781525,0.03734176605939865,0.009864572435617447,-0.010984632186591625,-0.026250384747982025,0.16428562998771667,0.22115778923034668,0.406191885471344,0.009406072786077857,0.10805237758904696,0.03215770237147808,-0.02469518594443798,-0.023743677884340286,-0.22056603524833918,-0.13146482035517693,0.009335441514849663,0.0024661431089043617,0.0014426319394260645,0.11561045236885548,0.052765113301575184,0.016019538044929504,0.04569743573665619,0.009406072786077857,0.10805237758904696,0.03215770237147808,-0.02469518594443798,-0.023743677884340286,-0.22056603524833918,-0.13146482035517693,0.009335441514849663,0.0024661431089043617,0.0014426319394260645,0.11561045236885548,0.052765113301575184,0.0,0.04569743573665619,0.0015339807878858025,0.1198209437648451,0.01380582709097089,-0.006135923151542766,-0.0813009817579391,-0.2147573103039897,-0.13959225169759337,0.003067961575771161,-0.0015339807878858025,0.007669903939428124,0.11368502061330234,0.00388472112416538,-0.007499461629663182,-0.06156376228714382,,,,,,
24.037421187000007,0.0,0.0,0.018544123302439753,0.001090830782496456,-0.01090830782496456,-0.062210091032710566,-0.10708294358089525,-0.9923019438496293,1.0,1.0,0.0,-0.0,-0.0,-0.30687107727372825,0.15343553863686413,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.30687107727372825,0.0,0.026674436405301094,-0.05878385528922081,0.08022376894950867,0.04721272736787796,0.13365615904331207,-0.06401143968105316,0.042702168226242065,0.047400616109371185,0.019394509494304657,-0.00026510562747716904,-0.029600951820611954,0.1783672422170639,0.21419177949428558,0.43006235361099243,0.009112070081755519,0.10747708473354578,0.02843352220952511,-0.027466727420687675,-0.02243649587035179,-0.22387157008051872,-0.13121972233057022,0.011850154027342796,0.004848627373576164,0.0041225135792046785,0.114772810600698,0.05628551635891199,0.01427803561091423,0.0516650527715683,0.009112070081755519,0.10747708473354578,0.02843352220952511,-0.027466727420687675,-0.02243649587035179,-0.22387157008051872,-0.13121972233057022,0.011850154027342796,0.004848627373576164,0.0041225135792046785,0.114772810600698,0.05628551635891199,0.0,0.0516650527715683,0.0015339807878858025,0.1198209437648451,0.01380582709097089,-0.01380582709097089,-0.07516505860639633,-0.2147573103039897,-0.13959225169759337,0.003067961575771161,-0.0015339807878858025,0.007669903939428124,0.11368502061330234,0.00388472112416538,-0.013635384781205503,-0.06156376228714382,,,,,,
24.056378380000012,0.0,0.0,0.21925698728178766,0.022907446432425576,-0.039269908169872414,-0.18978534347579304,-0.10644045718748181,-0.9760389093040786,1.0,1.0,0.0,-0.0,-0.0,-0.5370243852290244,0.30687107727372825,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.3835888465921603,0.0,-0.09250243753194809,-0.11242249608039856,0.024963736534118652,-0.23665347695350647,-0.07638248801231384,-0.31460678577423096,-0.17281541228294373,0.24661600589752197,0.1928822547197342,0.07000400871038437,-0.010580256581306458,0.4497135579586029,0.6167891025543213,0.7605557441711426,-0.020682148402556777,0.09406742453575134,0.014618514105677605,-0.09843327850103378,-0.07494615763425827,-0.28652040660381317,-0.18509911745786667,0.06165400147438049,0.04822056367993355,0.021689792163670063,0.11952798441052437,0.12412209529429674,0.11492736637592316,0.13428840041160583,-0.020682148402556777,0.09406742453575134,0.014618514105677605,-0.09843327850103378,-0.07494615763425827,-0.28652040660381317,-0.18509911745786667,0.06165400147438049,0.04822056367993355,0.021689792163670063,0.11952798441052437,0.12412209529429674,0.0,0.13428840041160583,0.0015339807878858025,0.1198209437648451,0.01380582709097089,-0.023009711818284817,-0.0674951546669682,-0.2147573103039897,-0.13805827090970757,0.003067961575771161,-0.0015339807878858025,0.007669903939428124,0.11368502061330234,0.005418701912051183,-0.021305288720634072,-0.06156376228714382,,,,,,
24.076379938000002,0.0,0.0,0.272707695624114,0.03490658503988659,-0.055632369907319255,-0.18875568604343737,-0.10943813712092912,-0.9759070576288358,1.0,1.0,0.0,-0.0,-0.0,-0.4603066159105924,0.3835888465921603,-0.0,0.07671776931843206,0.0,0.0,-0.0,0.0,0.15343553863686413,-0.4603066159105924,0.15343553863686413,-0.12284392863512039,-0.1462947577238083,-0.06458577513694763,-0.3317646384239197,-0.057025983929634094,-0.3345912992954254,-0.29857292771339417,0.2702508270740509,0.24705228209495544,0.11617386341094971,-0.0856277197599411,0.5306863784790039,0.7349002361297607,0.8916638493537903,-0.028267521178349853,0.08559935912489891,-0.007768863812088966,-0.12221106886863708,-0.07010703161358833,-0.2915165349841118,-0.21653849631547928,0.06756270676851273,0.06176307052373886,0.0332322558388114,0.10076611861586571,0.144365300424397,0.14445514976978302,0.16706542670726776,-0.028267521178349853,0.08559935912489891,-0.007768863812088966,-0.12221106886863708,-0.07010703161358833,-0.2915165349841118,-0.21653849631547928,0.06756270676851273,0.06176307052373886,0.0332322558388114,0.10076611861586571,0.144365300424397,0.0,0.16706542670726776,0.0015339807878858025,0.1198209437648451,0.01380582709097089,-0.0337475773334841,-0.05982525072754008,-0.2147573103039897,-0.1365242901218222,0.003067961575771161,-0.0015339807878858025,0.007669903939428124,0.11368502061330234,0.008486663487822343,-0.030509173447947555,-0.058495800711372656,,,,,,
24.09747366100001,0.0,0.0,0.08399397025222712,0.009817477042468103,-0.06872233929727672,-0.18871383920335566,-0.11142146889134298,-0.9756907005620303,1.0,1.0,0.0,-0.30687107727372825,0.2301533079552962,-0.3835888465921603,0.4603066159105924,-0.0,0.15343553863686413,0.0,0.0,-0.0,0.0,0.30687107727372825,-0.5370243852290244,0.30687107727372825,-0.11073285341262817,-0.20982688665390015,-0.173436239361763,-0.30910834670066833,-0.014613084495067596,-0.32510071992874146,-0.4094788432121277,0.2034299373626709,0.3253905773162842,0.12263849377632141,-0.09869063645601273,0.6132796406745911,0.7887915372848511,0.9100404381752014,-0.025239752372726798,0.06971632689237595,-0.03498147986829281,-0.11654699593782425,-0.05950380675494671,-0.2891438901424408,-0.24426497519016266,0.050857484340667725,0.08134764432907104,0.034848413430154324,0.0975003894418478,0.16501361597329378,0.1579279750585556,0.17165957391262054,-0.025239752372726798,0.06971632689237595,-0.03498147986829281,-0.11654699593782425,-0.05950380675494671,-0.2891438901424408,-0.24426497519016266,0.050857484340667725,0.08134764432907104,0.034848413430154324,0.0975003894418478,0.16501361597329378,0.0,0.17165957391262054,0.0015339807878858025,0.11368502061330234,0.018407769454627854,-0.04141748127291223,-0.05062136600022615,-0.2162912910918755,-0.1334563285460506,0.004601942363656963,-0.0015339807878858025,0.007669903939428124,0.11368502061330234,0.016156567427250468,-0.041247038963147284,-0.05235987755982989,right_hip_pitch,12,7.6,31,1175,6
24.117721879000015,0.0,0.0,0.1908953869368798,0.04363323129985824,-0.10690141668465268,-0.18772441834278292,-0.11243387622669351,-0.9757654258245188,1.0,1.0,0.07671776931843206,-0.30687107727372825,0.2301533079552962,-0.3835888465921603,0.3835888465921603,-0.15343553863686413,0.15343553863686413,0.15343553863686413,0.0,-0.07671776931843206,0.0,0.3835888465921603,-0.2301533079552962,0.3835888465921603,-0.11607510596513748,-0.23081064224243164,-0.19696855545043945,-0.3034522235393524,-0.00356108695268631,-0.30505502223968506,-0.4758194386959076,0.18582166731357574,0.34414204955101013,0.12172023952007294,-0.12646600604057312,0.6446340680122375,0.824569821357727,0.903156042098999,-0.026575315510854125,0.06447038799524307,-0.04086455889046192,-0.11513296514749527,-0.05674080736935139,-0.2841324657201767,-0.26085012406110764,0.046455416828393936,0.08603551238775253,0.034618849866092205,0.0905565470457077,0.1728522228077054,0.1668725460767746,0.16993847489356995,-0.026575315510854125,0.06447038799524307,-0.04086455889046192,-0.11513296514749527,-0.05674080736935139,-0.2841324657201767,-0.26085012406110764,0.046455416828393936,0.08603551238775253,0.034618849866092205,0.0905565470457077,0.1728522228077054,0.0,0.16993847489356995,0.003067961575771161,0.10601511667387421,0.024543692606170175,-0.04755340442445499,-0.04295146206079803,-0.22396119503130363,-0.13192234775816525,0.007669903939428124,-0.0015339807878858025,0.006135923151542766,0.11368502061330234,0.025360452154564395,-0.04584898132680425,-0.044689973620401766,,,,,,
24.137177688999998,0.0,0.0,-0.11235557059713497,0.1090830782496456,-0.10471975511965978,-0.18580722780775125,-0.11148433668465076,-0.9762412185358607,1.0,1.0,-0.07671776931843206,-0.2301533079552962,0.30687107727372825,-0.2301533079552962,0.3835888465921603,-0.3835888465921603,-0.0,0.07671776931843206,0.07671776931843206,0.07671776931843206,0.0,0.4603066159105924,-0.07671776931843206,0.4603066159105924,-0.1154722049832344,-0.2765491008758545,-0.2602282464504242,-0.22577589750289917,0.07994812726974487,-0.3196870982646942,-0.5479344129562378,0.12494490295648575,0.45128318667411804,0.14918752014636993,-0.09427721053361893,0.8040817379951477,0.8102477788925171,0.8300368189811707,-0.026424590265378356,0.05303577333688736,-0.05667948164045811,-0.09571388363838196,-0.03586350381374359,-0.287790484726429,-0.2788788676261902,0.031236225739121437,0.11282079666852951,0.041485670022666454,0.09860374592244625,0.21271414030343294,0.1632920354604721,0.15165866911411285,-0.026424590265378356,0.05303577333688736,-0.05667948164045811,-0.09571388363838196,-0.03586350381374359,-0.287790484726429,-0.2788788676261902,0.031236225739121437,0.11282079666852951,0.041485670022666454,0.09860374592244625,0.21271414030343294,0.0,0.15165866911411285,0.0,0.10141317431021725,0.02914563496982714,-0.053689327575997314,-0.035281558121369905,-0.23316507975861755,-0.1334563285460506,0.010737865515199285,0.0015339807878858025,0.009203884727313927,0.11368502061330234,0.036098317669764124,-0.047382962114689606,-0.03548608889308784,,,,,,
24.156484862000013,0.0,0.0,-0.34797501961636945,0.04363323129985824,-0.07526732399225546,-0.05712201414630422,-0.1081238124912187,-0.9924949957920358,1.0,1.0,-0.3835888465921603,-0.4603066159105924,0.07671776931843206,-0.15343553863686413,0.30687107727372825,-0.4603066159105924,-0.15343553863686413,0.30687107727372825,0.07671776931843206,0.3835888465921603,0.0,0.6137421545474565,0.0,0.4603066159105924,-0.05359109491109848,-0.10640954971313477,0.018534891307353973,-0.001457810401916504,0.24537551403045654,-0.03685017675161362,-0.296165406703949,-0.013513561338186264,0.14595955610275269,0.17446903884410858,-0.05591173842549324,0.5908441543579102,0.10571689903736115,0.38123220205307007,-0.010954312747344375,0.09557066112756729,0.013011302798986435,-0.03963436186313629,0.005493342876434326,-0.21708125434815884,-0.21593661606311798,-0.003378390334546566,0.03648988902568817,0.047806049697101116,0.10819511394947767,0.15940474439412355,-0.01284068450331688,0.03945751488208771,-0.010954312747344375,0.09557066112756729,0.013011302798986435,-0.03963436186313629,0.005493342876434326,-0.21708125434815884,-0.21593661606311798,-0.003378390334546566,0.03648988902568817,0.047806049697101116,0.10819511394947767,0.15940474439412355,-0.01284068450331688,0.04685866911411285,-0.010737865515199285,0.09374327037078913,0.03067961575771294,-0.05675728915176892,-0.03067961575771294,-0.24390294527381684,-0.13805827090970757,0.019941750242513212,0.0015339807878858025,0.01687378866674205,0.11368502061330234,0.04683618318496341,-0.047382962114689606,-0.026282204165773912,,,,,,
24.176571609999996,0.0,0.0,-0.4385139745635753,-0.09381144729469522,-0.23671027980173096,-0.05812910845087488,-0.09994127417869715,-0.9932938882658268,1.0,1.0,-0.4603066159105924,-0.3835888465921603,-0.0,-0.3835888465921603,0.2301533079552962,-0.6137421545474565,-0.30687107727372825,0.4603066159105924,0.15343553863686413,0.30687107727372825,0.0,0.5370243852290244,0.0,0.6137421545474565,-0.07223404943943024,-0.11048738658428192,0.12757641077041626,0.08929163962602615,0.3422786593437195,-0.04430374503135681,-0.18145351111888885,0.022687284275889397,0.07615315914154053,0.1223897784948349,-0.028600119054317474,0.636210024356842,-0.11096152663230896,0.23604831099510193,-0.015615051379427314,0.0945512019097805,0.04027168266475201,-0.016946999356150627,0.02971912920475006,-0.21894464641809464,-0.18725864216685295,0.005671821068972349,0.019038289785385132,0.034786234609782696,0.11502301879227161,0.17074621189385653,-0.0670102909207344,0.0031615421175956726,-0.015615051379427314,0.0945512019097805,0.04027168266475201,-0.016946999356150627,0.02971912920475006,-0.21894464641809464,-0.18725864216685295,0.005671821068972349,0.019038289785385132,0.034786234609782696,0.11502301879227161,0.17074621189385653,-0.0670102909207344,0.0031615421175956726,-0.018407769454627854,0.086073366431361,0.03067961575771294,-0.06442719309119704,-0.026077673394055978,-0.25617479157690193,-0.1457281748491357,0.02914563496982714,0.007669903939428124,0.024543692606170175,0.11061705903753118,0.0606420102759343,-0.047382962114689606,-0.014010357862688824,,,,,,
