sample,position_read_start_s,position_read_end_s,velocity_read_end_s,write_start_s,write_end_s,telemetry_start_s,telemetry_end_s,joint,servo_id,valid,status,voltage_V,temperature_raw,load_word_raw,current_word_raw,moving_raw,feedback_position_word_raw,feedback_speed_word_raw,left_hip_yaw_target_rad,left_hip_roll_target_rad,left_hip_pitch_target_rad,left_knee_target_rad,left_ankle_target_rad,neck_pitch_target_rad,head_pitch_target_rad,head_yaw_target_rad,head_roll_target_rad,right_hip_yaw_target_rad,right_hip_roll_target_rad,right_hip_pitch_target_rad,right_knee_target_rad,right_ankle_target_rad,left_hip_yaw_actual_rad,left_hip_roll_actual_rad,left_hip_pitch_actual_rad,left_knee_actual_rad,left_ankle_actual_rad,neck_pitch_actual_rad,head_pitch_actual_rad,head_yaw_actual_rad,head_roll_actual_rad,right_hip_yaw_actual_rad,right_hip_roll_actual_rad,right_hip_pitch_actual_rad,right_knee_actual_rad,right_ankle_actual_rad,left_hip_yaw_velocity_rad_s,left_hip_roll_velocity_rad_s,left_hip_pitch_velocity_rad_s,left_knee_velocity_rad_s,left_ankle_velocity_rad_s,neck_pitch_velocity_rad_s,head_pitch_velocity_rad_s,head_yaw_velocity_rad_s,head_roll_velocity_rad_s,right_hip_yaw_velocity_rad_s,right_hip_roll_velocity_rad_s,right_hip_pitch_velocity_rad_s,right_knee_velocity_rad_s,right_ankle_velocity_rad_s
1352,46.463504914000026,46.46554962000002,46.467521387000005,46.468525759000016,46.468680878000015,46.46868615500003,46.469663140999984,left_knee,23,1,0,6.8,28,1062,0,1,2067,50,-0.0073744801338762045,0.11448739189654589,0.023645157925784588,-0.03722136467695236,0.010328724980354309,-0.09769470989704132,-0.051086872816085815,-0.02373196743428707,0.002576659433543682,-0.027688280679285526,0.12989740632474422,0.053616550751030445,-0.01924685202538967,-0.043366603553295135,-0.00746537316771019,0.10794588715889297,0.020647790466483962,-0.02914563496982714,0.0015339807878858025,-0.06442719309119704,-0.026077673394055978,-0.03294308963139292,-0.0008058512405691304,-0.03490658503988659,0.12038135807935249,0.061529673825190825,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.07671776931843206,-0.0,-0.0,-0.0,0.0,0.0,0.07671776931843206,0.0,-0.07671776931843206,0.0,-0.07671776931843206
1353,46.48356339,46.48554223099998,46.48744570599999,46.488420562000016,46.488575607,46.48858023599999,46.48955325900002,right_knee,13,1,0,6.8,28,0,0,0,2057,32818,-0.007005412830039859,0.11527288798242807,0.023607383482158184,-0.03700806945562363,0.009158112108707428,-0.09769007563591003,-0.05096817761659622,-0.023285264149308205,0.0014562848955392838,-0.02810980100184679,0.1295260889455676,0.05370489228516817,-0.01964675448834896,-0.04317479394376278,-0.00746537316771019,0.10794588715889297,0.020647790466483962,-0.02914563496982714,0.0015339807878858025,-0.06442719309119704,-0.026077673394055978,-0.03294308963139292,-0.002339832028454933,-0.03490658503988659,0.12038135807935249,0.05999569303730502,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.07671776931843206,-0.0,-0.0,-0.0,-0.0,0.0,-0.07671776931843206,-0.0,0.0,-0.15343553863686413,-0.07671776931843206,0.0
1354,46.503630885000035,46.50558887500003,46.50752160700003,46.508482205000035,46.50863921300001,46.508644471,46.509614217000006,left_ankle,24,1,0,6.8,28,53,1,1,2048,50,-0.006672844057902694,0.11556904669851065,0.02408415637910366,-0.035458702594041824,0.008472859859466553,-0.09957627207040787,-0.0507984384894371,-0.023784413933753967,-6.543146446347237e-05,-0.02876573894172907,0.1285266289487481,0.05261581111699343,-0.019211405888199806,-0.0407255869358778,-0.00746537316771019,0.10794588715889297,0.020647790466483962,-0.03067961575771294,-0.0,-0.06442719309119704,-0.026077673394055978,-0.03294308963139292,-0.0038738128163407354,-0.03490658503988659,0.11884737729146713,0.05692773146153386,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.07671776931843206,-0.0,-0.0,-0.0,0.0,-0.15343553863686413,-0.0,-0.07671776931843206,-0.15343553863686413,0.0,0.0
1355,46.523710136999995,46.525685218999996,46.52758676800002,46.528565827999984,46.52872224300003,46.52872674200003,46.529708821000014,right_ankle,14,1,0,6.8,28,1089,0,1,2047,0,-0.006955479038879275,0.11612809356302023,0.023709597997367382,-0.03577237203717232,0.009836524724960327,-0.10055602341890335,-0.05010071396827698,-0.022167515009641647,-0.0014201002195477486,-0.02989216987043619,0.12831672746688128,0.0546811418607831,-0.019689930602908134,-0.041479529812932014,-0.00746537316771019,0.10794588715889297,0.019113809678598603,-0.03067961575771294,-0.0,-0.06442719309119704,-0.026077673394055978,-0.03294308963139292,-0.0038738128163407354,-0.03644056582777239,0.11884737729146713,0.05539375067364806,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.07671776931843206,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.07671776931843206,0.0,0.0
1356,46.54376865100002,46.54572865899999,46.54763174600001,46.54860439800004,46.54876077600002,46.54876566499999,46.549729633,left_hip_pitch,22,1,0,6.8,28,42,1,1,1776,50,-0.007208171067759395,0.11703778710216284,0.02241672482341528,-0.03539587929844856,0.010386303067207336,-0.10059485584497452,-0.04943728446960449,-0.022910412400960922,-0.003122093388810754,-0.029730220325291157,0.12788732443004847,0.0546133266761899,-0.02130131609737873,-0.041548168286681175,-0.00746537316771019,0.10794588715889297,0.0175798288907128,-0.03067961575771294,-0.0,-0.06442719309119704,-0.026077673394055978,-0.03294308963139292,-0.005407793604226094,-0.03644056582777239,0.11884737729146713,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.07671776931843206,-0.0,-0.0,-0.0,-0.0,0.0,-0.07671776931843206,-0.07671776931843206,0.0,-0.07671776931843206,0.0,0.0
1357,46.56384329300002,46.56580444900001,46.56770524000004,46.56866918900002,46.56882630800001,46.56883130700001,46.56980749700003,right_hip_pitch,12,1,0,6.7,28,0,0,0,2140,0,-0.006871245568618178,0.11806215066462755,0.021937758661806583,-0.034963974729180336,0.010371103882789612,-0.10141828656196594,-0.04832713305950165,-0.024637561291456223,-0.004079475067555904,-0.02934062946587801,0.12627463229000568,0.055177600122988224,-0.022212684154510498,-0.04210537672042847,-0.00746537316771019,0.10794588715889297,0.0175798288907128,-0.03067961575771294,-0.0,-0.06442719309119704,-0.026077673394055978,-0.03294308963139292,-0.005407793604226094,-0.03644056582777239,0.11731339650358133,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.07671776931843206,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1358,46.58391787899998,46.585896090000034,46.58779619500004,46.58877869900002,46.588934577,46.58893948400001,46.589925377000014,left_knee,23,1,0,6.8,28,1043,0,0,2068,0,-0.006078585749492049,0.11785085126757622,0.02093535754829645,-0.033270036801695824,0.009454399347305298,-0.10364869236946106,-0.04897528141736984,-0.024189289659261703,-0.003019090974703431,-0.03040918055921793,0.12651550490409136,0.0571855204179883,-0.02179592102766037,-0.040298303589224815,-0.00746537316771019,0.10794588715889297,0.0175798288907128,-0.03067961575771294,-0.0015339807878858025,-0.0659611738790824,-0.027611654181941336,-0.03294308963139292,-0.002339832028454933,-0.03644056582777239,0.11731339650358133,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07671776931843206,0.0,0.07671776931843206,-0.0,-0.07671776931843206,0.0,0.0,0.0
1359,46.603980189,46.60595077000002,46.607849894,46.60881377000001,46.608970685,46.608975684,46.609949521999994,right_knee,13,1,0,6.8,28,0,0,0,2057,0,-0.005879443837329745,0.11777340434491634,0.020980012603104115,-0.03209005109965801,0.008692115545272827,-0.10439393669366837,-0.04820103198289871,-0.023000961169600487,-0.0019210372120141983,-0.03039716277271509,0.12647514371201396,0.058181227184832096,-0.022033732384443283,-0.0395254772156477,-0.00746537316771019,0.10794588715889297,0.0175798288907128,-0.03067961575771294,-0.0015339807878858025,-0.0674951546669682,-0.027611654181941336,-0.03294308963139292,-0.0008058512405691304,-0.03644056582777239,0.11731339650358133,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.07671776931843206,-0.07671776931843206,-0.0,0.0,0.07671776931843206,-0.0,0.0,0.0,0.0,0.0
1360,46.62404890500002,46.62601581999999,46.62791727700002,46.628877115999984,46.62903443799999,46.62903923400003,46.63013274900001,left_ankle,24,1,0,6.8,28,61,1,0,2049,0,-0.005474624922499061,0.11808930989354849,0.02084276732057333,-0.03172524273395538,0.009106449782848358,-0.10465572774410248,-0.047979116439819336,-0.02309074066579342,-0.0017972858622670174,-0.030556594021618366,0.12612476525828242,0.05916030425578356,-0.02289213426411152,-0.03900291211903095,-0.00746537316771019,0.10794588715889297,0.019113809678598603,-0.0322135965455983,-0.0015339807878858025,-0.0674951546669682,-0.027611654181941336,-0.03294308963139292,0.000728129547316228,-0.03644056582777239,0.11731339650358133,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,0.07671776931843206,-0.07671776931843206,-0.0,-0.07671776931843206,-0.0,0.0,0.07671776931843206,-0.0,0.0,0.0,0.0,0.0
1361,46.64414352700001,46.64613405200001,46.64804321200003,46.64903904799999,46.649195315000014,46.64920036999999,46.650174523000004,right_ankle,14,1,0,6.8,29,1100,2,0,2047,0,-0.005757668754085898,0.11930501740425825,0.022377041168510914,-0.032774848863482475,0.008913546800613403,-0.10611642152070999,-0.04721760004758835,-0.023081086575984955,-0.003079315647482872,-0.030116655863821507,0.12449758499860764,0.05993200186640024,-0.02382778190076351,-0.03957420587539673,-0.00746537316771019,0.10794588715889297,0.019113809678598603,-0.0322135965455983,-0.0015339807878858025,-0.07056311624273937,-0.027611654181941336,-0.03294308963139292,0.000728129547316228,-0.03644056582777239,0.11577941571569553,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.07671776931843206,-0.0,0.0,0.0,-0.0,-0.07671776931843206,0.0,0.0,0.0
1362,46.66419456000003,46.66616627100004,46.66807943300003,46.669050494000004,46.669205113000004,46.669210204999985,46.67020000599999,left_hip_pitch,22,1,0,6.8,28,35,0,0,1775,0,-0.005175006343051791,0.1196010010316968,0.022411526180803776,-0.03310168534517288,0.008708968758583069,-0.10733003169298172,-0.04652121663093567,-0.022650299593806267,-0.0032629293855279684,-0.030389362014830112,0.12408265669364482,0.060708110220730305,-0.023894447833299637,-0.03984186239540577,-0.00746537316771019,0.10794588715889297,0.019113809678598603,-0.0322135965455983,-0.0015339807878858025,-0.07209709703062517,-0.027611654181941336,-0.03294308963139292,0.000728129547316228,-0.03644056582777239,0.11577941571569553,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.07671776931843206,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1363,46.68426005300003,46.68624269099999,46.688142946,46.68911347100001,46.689266849000006,46.689272348,46.690250409000015,right_hip_pitch,12,1,0,6.7,28,1062,0,0,2140,0,-0.005679060472175479,0.12115117721259594,0.02359078172594309,-0.03465923294425011,0.009931676089763641,-0.10790728032588959,-0.04570815712213516,-0.022223995998501778,-0.005477545317262411,-0.029555493034422398,0.12249042082112283,0.06086117122322321,-0.024950936436653137,-0.041143834590911865,-0.00746537316771019,0.10794588715889297,0.019113809678598603,-0.0322135965455983,-0.0015339807878858025,-0.07363107781851097,-0.027611654181941336,-0.03294308963139292,0.000728129547316228,-0.03644056582777239,0.11577941571569553,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.15343553863686413,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1364,46.70433045500002,46.70636581200003,46.70834504300004,46.70931695600004,46.70947124099999,46.70947627799998,46.71045385700003,left_knee,23,1,0,6.8,28,0,0,0,2069,0,-0.005298177944496274,0.12130983639508486,0.023884114809334278,-0.034864041954278946,0.010306932032108307,-0.10924051702022552,-0.04513121396303177,-0.020974116399884224,-0.0061072492972016335,-0.029772275127470493,0.12280853628180921,0.062313892878592014,-0.024790572002530098,-0.040256332606077194,-0.00746537316771019,0.10794588715889297,0.019113809678598603,-0.0322135965455983,-0.0015339807878858025,-0.07516505860639633,-0.027611654181941336,-0.03294308963139292,0.000728129547316228,-0.03644056582777239,0.11731339650358133,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.07671776931843206,-0.0,0.0,0.0,-0.0,0.07671776931843206,0.0,0.0,0.0
1365,46.72440393100001,46.72637081100001,46.728345727999994,46.72931976999999,46.729474907000025,46.72947994400002,46.730455172000035,right_knee,13,1,0,6.8,28,31,1,0,2057,0,-0.004907329333946109,0.12156916782259941,0.023308773525059223,-0.03486005589365959,0.009892195463180542,-0.10921145975589752,-0.04408428072929382,-0.02245810441672802,-0.007428860757499933,-0.029545431025326252,0.12186204956378788,0.061671883799135685,-0.026880232617259026,-0.041769908741116524,-0.00746537316771019,0.10794588715889297,0.019113809678598603,-0.0322135965455983,-0.0015339807878858025,-0.07669903939428213,-0.027611654181941336,-0.03294308963139292,0.000728129547316228,-0.03644056582777239,0.11731339650358133,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1366,46.74445429700003,46.74642745500003,46.74834478300002,46.74930845600002,46.74946240800003,46.749467684999985,46.750459189,left_ankle,24,1,0,6.8,28,68,1,0,2049,0,-0.0036284939851611853,0.12039150111377239,0.021684524603188038,-0.03283360414206982,0.008135870099067688,-0.10986136645078659,-0.043087512254714966,-0.023343198001384735,-0.006623412016779184,-0.030111287720501423,0.12310748593881726,0.06189843360334635,-0.027517450973391533,-0.042513107880949974,-0.00746537316771019,0.10794588715889297,0.019113809678598603,-0.0322135965455983,-0.0015339807878858025,-0.07823302018216749,-0.027611654181941336,-0.03294308963139292,-0.0008058512405691304,-0.03644056582777239,0.11884737729146713,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.15343553863686413,-0.0,0.0,-0.07671776931843206,-0.0,0.07671776931843206,0.0,0.0,0.0
1367,46.76458993500003,46.766575555,46.76854806399999,46.769566733000005,46.76972198199999,46.76972661099998,46.770702820000025,right_ankle,14,1,0,6.8,28,1085,1,0,2047,0,-0.0026443235110491514,0.12039303872734308,0.021717586554586887,-0.0311652272939682,0.009043440222740173,-0.11348514258861542,-0.04385213553905487,-0.021962102502584457,-0.0070138853043317795,-0.030245495028793812,0.12297850125469267,0.06404993403702974,-0.025560565292835236,-0.03821413032710552,-0.00746537316771019,0.10794588715889297,0.019113809678598603,-0.0322135965455983,-0.0015339807878858025,-0.0813009817579391,-0.027611654181941336,-0.03294308963139292,-0.0008058512405691304,-0.03644056582777239,0.11884737729146713,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.07671776931843206,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1368,46.784605341,46.78657283200002,46.78854961900001,46.789515309999985,46.789669669999995,46.78967453999999,46.790644249999986,left_hip_pitch,22,1,0,6.8,28,35,0,0,1776,0,-0.0024830123875290155,0.12227661814540625,0.022289077751338482,-0.032481202855706215,0.00875823199748993,-0.11443718522787094,-0.04220108687877655,-0.020989689975976944,-0.009808287024497986,-0.030230623669922352,0.1208211878547445,0.06482956279069185,-0.02702418528497219,-0.04006955586373806,-0.00746537316771019,0.10794588715889297,0.0175798288907128,-0.0322135965455983,-0.0015339807878858025,-0.08436894333371026,-0.027611654181941336,-0.03294308963139292,-0.002339832028454933,-0.03644056582777239,0.11884737729146713,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.15343553863686413,-0.0,0.0,-0.07671776931843206,-0.0,0.0,0.0,0.0,0.0
1369,46.80470735200001,46.806682695000035,46.80859611500003,46.809609822,46.80976679200003,46.809771477,46.810855455999985,right_hip_pitch,12,1,0,6.7,28,1089,1,0,2140,0,-0.002287159441038966,0.12217412237077951,0.022477504797279835,-0.03251873701810837,0.00937606394290924,-0.11886296421289444,-0.04282130300998688,-0.019170697778463364,-0.011150926351547241,-0.03045214433223009,0.12128097552340478,0.06652541924268007,-0.025530939921736717,-0.0372927188873291,-0.00746537316771019,0.10794588715889297,0.016045848102827442,-0.0322135965455983,-0.0015339807878858025,-0.08897088569736722,-0.02914563496982714,-0.03294308963139292,-0.0038738128163407354,-0.03644056582777239,0.11884737729146713,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.07671776931843206,-0.0,-0.0,-0.15343553863686413,-0.07671776931843206,0.0,-0.07671776931843206,-0.0,0.0,0.0,0.0,0.0
1370,46.82475975500003,46.82673404200003,46.828641204000036,46.82961902399998,46.82977206900003,46.82977697600003,46.83074798200002,left_knee,23,1,0,6.8,28,0,0,0,2069,0,-0.002614032244309783,0.1254353215917945,0.024533526971936226,-0.03498869948089123,0.010281890630722046,-0.12187504023313522,-0.042044684290885925,-0.01702190190553665,-0.01552870124578476,-0.030026906169950962,0.11742416676133871,0.06772655714303255,-0.025606578215956688,-0.036716828122735023,-0.00746537316771019,0.10794588715889297,0.01451186731494164,-0.0322135965455983,-0.0015339807878858025,-0.09357282806102418,-0.02914563496982714,-0.03294308963139292,-0.0038738128163407354,-0.03644056582777239,0.11884737729146713,0.0523257890978769,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.07671776931843206,-0.0,-0.0,-0.2301533079552962,-0.0,0.0,0.0,-0.0,0.0,-0.07671776931843206,0.0,0.0
1371,46.84481936200004,46.84678426100001,46.84867785000003,46.84964478100002,46.849801084999996,46.84980588100004,46.850777905,right_knee,13,1,0,6.8,28,27,0,0,2057,0,-0.0029025005642324686,0.1269893296994269,0.028221314772963524,-0.03743761032819748,0.009656623005867004,-0.1243743821978569,-0.0403597354888916,-0.014036810025572777,-0.018729541450738907,-0.030573503114283085,0.11602386273443699,0.06771545577794313,-0.02606027200818062,-0.03777823969721794,-0.00746537316771019,0.10794588715889297,0.01451186731494164,-0.0322135965455983,-0.0015339807878858025,-0.09817477042468115,-0.02914563496982714,-0.03294308963139292,-0.0038738128163407354,-0.03644056582777239,0.11884737729146713,0.0523257890978769,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.07671776931843206,-0.0,-0.0,-0.30687107727372825,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1372,46.86488956000002,46.86684314499999,46.86875052899998,46.86971292400003,46.86989887400003,46.869904021999986,46.87087536100003,left_ankle,24,1,0,6.8,28,68,2,0,2049,0,-0.0022771696094423532,0.1274326923303306,0.02892441488802433,-0.038458602502942085,0.009245306253433228,-0.12974943965673447,-0.04025563597679138,-0.013049127534031868,-0.02036251500248909,-0.0306667136028409,0.11550564225763083,0.07019201386719942,-0.025160806253552437,-0.03549015149474144,-0.00746537316771019,0.10794588715889297,0.012977886527055837,-0.0322135965455983,-0.0015339807878858025,-0.10584467436410927,-0.02914563496982714,-0.03294308963139292,-0.0038738128163407354,-0.03644056582777239,0.11884737729146713,0.0523257890978769,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.2301533079552962,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1373,46.885004699999996,46.88697430200003,46.888872002,46.88993361200002,46.89008645300001,46.890091471000034,46.891056625999994,right_ankle,14,1,0,6.8,28,1115,2,0,2047,0,-0.0016828251536935568,0.12736978102475405,0.030231235548853874,-0.03891215845942497,0.0074983686208724976,-0.1329624205827713,-0.03925687074661255,-0.012602927163243294,-0.02132825367152691,-0.03075550962239504,0.11542699486017227,0.06939687300473452,-0.02603055350482464,-0.035937827080488205,-0.005931392379824388,0.10947986794677877,0.012977886527055837,-0.0322135965455983,-0.0015339807878858025,-0.11198059751565159,-0.02914563496982714,-0.03294308963139292,-0.0038738128163407354,-0.03644056582777239,0.11884737729146713,0.0523257890978769,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.07671776931843206,-0.0,-0.0,-0.3835888465921603,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1374,46.905049752,46.907118365,46.90908631900001,46.910242331000035,46.91039896800001,46.91040437500001,46.91139343500001,left_hip_pitch,22,1,0,6.7,28,102,3,0,1779,0,-0.00019615818746387959,0.12797887437045574,0.030560290440917015,-0.038966622203588486,0.0077970027923583984,-0.13834519684314728,-0.03926366567611694,-0.009752912446856499,-0.02193044312298298,-0.030450240708887577,0.11432986427098513,0.07381365168839693,-0.02428470551967621,-0.032693156972527504,-0.005931392379824388,0.11101384873466413,0.012977886527055837,-0.0322135965455983,-0.0015339807878858025,-0.11811652066719436,-0.02914563496982714,-0.03294308963139292,-0.0038738128163407354,-0.03644056582777239,0.11884737729146713,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.07671776931843206,0.15343553863686413,-0.0,-0.0,-0.0,-0.30687107727372825,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1375,46.92514933700002,46.92713106800002,46.929040619000006,46.930432594999985,46.93058500999999,46.93058982400001,46.93159343900001,right_hip_pitch,12,1,0,6.7,28,1111,2,1,2140,50,0.0035871907602995634,0.12843398563563824,0.03333058021962643,-0.03998221829533577,0.0026456452906131744,-0.1416357457637787,-0.03668448328971863,-0.007697785273194313,-0.022659067064523697,-0.027897116728127003,0.11324412003159523,0.07406690437346697,-0.024610381573438644,-0.030552245676517487,-0.004397411591939029,0.11254782952254994,0.01451186731494164,-0.0322135965455983,-0.0015339807878858025,-0.12271846303085132,-0.02914563496982714,-0.03294308963139292,-0.0038738128163407354,-0.03490658503988659,0.11884737729146713,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.0,0.07671776931843206,-0.0,-0.0,-0.0,-0.2301533079552962,-0.0,0.0,0.0,0.07671776931843206,0.0,0.07671776931843206,0.0,0.0
1376,46.94519612900004,46.947166194000005,46.949067153000016,46.95007850800002,46.95022842300003,46.95023333000003,46.95121918700002,left_knee,23,1,0,6.8,28,1074,0,0,2069,0,0.005287308944389224,0.1271372316405177,0.03352181054651737,-0.03899114206433296,0.0008542537689208984,-0.14483875781297684,-0.036884695291519165,-0.007263145409524441,-0.022643331438302994,-0.02812554780393839,0.11370821390300989,0.07542113680392504,-0.02481362409889698,-0.029904045164585114,-0.004397411591939029,0.11254782952254994,0.0175798288907128,-0.0322135965455983,-0.0015339807878858025,-0.12732040539450828,-0.03067961575771294,-0.031409108843507116,-0.005407793604226094,-0.03337260425200079,0.11884737729146713,0.0538597698857627,-0.0211007579489157,-0.05389385834771569,0.07671776931843206,-0.0,0.15343553863686413,-0.0,-0.0,-0.2301533079552962,-0.07671776931843206,0.0,-0.07671776931843206,-0.0,0.0,0.0,0.0,0.0
1377,46.96525945800002,46.967219949,46.969121779000005,46.970165057,46.97031534300001,46.970319638999996,46.97128558900002,right_knee,13,1,0,6.8,28,31,0,0,2057,0,0.006845011143013835,0.12616593716666102,0.037105074152350426,-0.03971359506249428,-0.001710992306470871,-0.14852365851402283,-0.036509305238723755,-0.002707323059439659,-0.023028630763292313,-0.0288807125762105,0.11378857772797346,0.07742034364491701,-0.024711737409234047,-0.029024500399827957,-0.004397411591939029,0.11254782952254994,0.019113809678598603,-0.0322135965455983,-0.0015339807878858025,-0.13192234775816525,-0.0322135965455983,-0.028341147267735955,-0.006941774392111896,-0.03337260425200079,0.11884737729146713,0.05692773146153386,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,0.07671776931843206,-0.0,-0.0,-0.2301533079552962,-0.07671776931843206,0.15343553863686413,-0.07671776931843206,0.07671776931843206,0.0,0.07671776931843206,0.0,0.0
1378,46.98532000899999,46.987285721999996,46.989188902999985,46.99020396099999,46.990358524000015,46.99036346800003,46.99135812099999,left_ankle,24,1,0,6.7,28,1041,0,1,2050,0,0.00813607475720346,0.12454110477119684,0.034940509125590324,-0.03901764377951622,-0.0009634867310523987,-0.15136642009019852,-0.03780350089073181,0.001138749998062849,-0.023249845951795578,-0.030739297159016132,0.1144028352573514,0.0805934788659215,-0.02461584098637104,-0.028586044907569885,-0.004397411591939029,0.11254782952254994,0.020647790466483962,-0.0322135965455983,-0.003067961575771161,-0.1365242901218222,-0.0337475773334841,-0.025273185691964795,-0.010009735967883057,-0.03337260425200079,0.11884737729146713,0.05846171224941922,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,0.15343553863686413,-0.0,-0.0,-0.30687107727372825,-0.07671776931843206,0.15343553863686413,-0.15343553863686413,-0.0,0.0,0.15343553863686413,0.0,0.0
1379,47.00545607300003,47.007432619000014,47.009366594,47.01035967200002,47.01051484600001,47.01051973500003,47.01148951799999,right_ankle,14,1,0,6.8,28,1156,5,0,2047,0,0.009953271364793181,0.12427632696926594,0.035621071234345436,-0.039189912378787994,-0.0013218820095062256,-0.15530194342136383,-0.03856195509433746,0.0032931752502918243,-0.023539293557405472,-0.027635582722723484,0.11413799598813057,0.08384719211608171,-0.023637760430574417,-0.025717785581946373,-0.002863430804053227,0.11254782952254994,0.022181771254369764,-0.0322135965455983,-0.003067961575771161,-0.14112623248547917,-0.0337475773334841,-0.023739204904078992,-0.01154371675576886,-0.03183862346411543,0.11884737729146713,0.061529673825190825,-0.0211007579489157,-0.05389385834771569,0.0,-0.0,-0.0,-0.0,-0.0,-0.2301533079552962,-0.0,0.07671776931843206,-0.07671776931843206,-0.0,0.0,0.07671776931843206,0.0,0.0
1380,47.02551836400002,47.02748757700002,47.02938764699999,47.030389651000036,47.03054506600003,47.03054989900002,47.03152125599999,left_hip_pitch,22,1,0,6.8,28,49,0,1,1771,32818,0.010428551817312837,0.12438285071402788,0.035927848890423775,-0.03927236795425415,0.0008044131100177765,-0.15578731894493103,-0.037686318159103394,0.0029930570162832737,-0.025768745690584183,-0.028107517398893833,0.11281575541943312,0.08176828641444445,-0.026462595909833908,-0.030929341912269592,-0.0013294500161674244,0.11254782952254994,0.023715752042255567,-0.0322135965455983,-0.003067961575771161,-0.1457281748491357,-0.035281558121369905,-0.02067124332830783,-0.013077697543654218,-0.03183862346411543,0.11884737729146713,0.06306365461307618,-0.0211007579489157,-0.05389385834771569,0.07671776931843206,-0.0,0.15343553863686413,-0.0,-0.0,-0.15343553863686413,-0.0,0.15343553863686413,-0.07671776931843206,0.07671776931843206,0.0,0.15343553863686413,0.0,0.0
1381,47.04558969199999,47.047595125000015,47.049571764000035,47.05055771300002,47.050714441999986,47.050719885999996,47.05170079900003,right_hip_pitch,12,1,0,6.7,28,1126,3,1,2146,0,0.01142252259887755,0.12509069498628378,0.03935016132891178,-0.040839843451976776,-0.0017635636031627655,-0.15746211260557175,-0.036856383085250854,0.00699065113440156,-0.028357721865177155,-0.030115463770926,0.11243715323507786,0.08127035666257143,-0.02756265178322792,-0.0335502028465271,0.000204530771717934,0.11254782952254994,0.026783713618026728,-0.0322135965455983,-0.003067961575771161,-0.15033011721279266,-0.035281558121369905,-0.01760328175253667,-0.016145659119425823,-0.03183862346411543,0.11884737729146713,0.06306365461307618,-0.0211007579489157,-0.05389385834771569,0.07671776931843206,-0.0,0.07671776931843206,-0.0,-0.0,-0.2301533079552962,-0.07671776931843206,0.15343553863686413,-0.15343553863686413,-0.0,0.0,0.0,0.0,0.0
