time_s,forward_cmd_m_s,yaw_cmd_rad_s,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,left_contact,right_contact,left_hip_yaw_target_rad,left_hip_roll_target_rad,left_hip_pitch_target_rad,left_knee_target_rad,left_ankle_target_rad,neck_pitch_target_rad,head_pitch_target_rad,head_yaw_target_rad,head_roll_target_rad,right_hip_yaw_target_rad,right_hip_roll_target_rad,right_hip_pitch_target_rad,right_knee_target_rad,right_ankle_target_rad,left_hip_yaw_actual_rad,left_hip_roll_actual_rad,left_hip_pitch_actual_rad,left_knee_actual_rad,left_ankle_actual_rad,neck_pitch_actual_rad,head_pitch_actual_rad,head_yaw_actual_rad,head_roll_actual_rad,right_hip_yaw_actual_rad,right_hip_roll_actual_rad,right_hip_pitch_actual_rad,right_knee_actual_rad,right_ankle_actual_rad
22.948067003000006,0.0,0.0,0.04145156973486533,0.007635815477475192,-0.022907446432425576,-0.057152796071341744,-0.10307915005724134,-0.9930298317395627,1.0,1.0,-0.02425478375516832,0.07775932177901268,0.005951872793957591,0.0,-0.0015413165092468262,-0.16087814047932625,-0.17992479354143143,0.04025312140583992,0.045729268342256546,-0.02978444192558527,0.14879659190773964,0.014785435982048512,0.0,-0.015935909003019333,0.000204530771717934,0.06039248273443798,0.0015339807878858025,-0.012271846303085088,-0.09203884727313838,-0.22089323345553247,-0.1472621556370215,-0.0022634738736799775,-0.002339832028454933,-0.0011590077064024887,0.1234493196551241,-0.0013635384781204157,-0.008828911645830613,-0.06616570465080078
22.96642269200015,0.0,0.0,0.022907446432425576,0.00545415391248228,-0.008726646259971648,-0.057140655806392236,-0.10509799192961428,-0.992818894636065,1.0,1.0,-0.023388921981677413,0.0876326747238636,0.01033946848474443,0.0,-0.025417037308216095,-0.1503419131040573,-0.19410822913050652,0.0276525616645813,0.027027523145079613,-0.022625881247222424,0.14813846163451672,0.019235655665397644,0.0,-0.02292393520474434,0.000204530771717934,0.05732452115866682,-0.0,-0.012271846303085088,-0.08897088569736722,-0.2162912910918755,-0.1457281748491357,-0.0022634738736799775,-0.002339832028454933,-0.002692988494288291,0.11884737729146713,-0.0013635384781204157,-0.010362892433716415,-0.06463172386291498
22.98641498500001,0.0,0.0,0.026179938779914945,0.0,0.00545415391248228,-0.05713449936477532,-0.10610692739172559,-0.9927119264629711,1.0,1.0,-0.017391534289345145,0.09516001120209694,0.009559902595356107,0.0,-0.01857665181159973,-0.13568324595689774,-0.19780750200152397,0.030473578721284866,0.022541815415024757,-0.027848617173731327,0.15100856870412827,0.016621381044387817,0.0,-0.019206002354621887,-0.002863430804053227,0.05118859800712405,-0.0,-0.012271846303085088,-0.0813009817579391,-0.20401944478879042,-0.1334563285460506,-0.0022634738736799775,-0.002339832028454933,-0.002692988494288291,0.10197358862472508,-0.0028975192660062182,-0.010362892433716415,-0.05696181992348685
23.0063948720001,0.0,0.0,0.210530341021816,-0.03599741582238305,0.03599741582238305,-0.05712201414630422,-0.1081238124912187,-0.9924949957920358,1.0,1.0,0.01099168905057013,0.10887499712407589,-0.00930049829185009,0.0,-0.0282570943236351,-0.12145928293466568,-0.2122914120554924,0.04361142963171005,0.01884276606142521,-0.03097736556082964,0.1538746990263462,0.011440967005910352,0.0,-0.03824456408619881,-0.005931392379824388,0.04505267485558173,-0.0,-0.01380582709097089,-0.07363107781851097,-0.19941750242513345,-0.11965050145508016,-0.0022634738736799775,-0.002339832028454933,-0.008828911645830613,0.08816776153375419,-0.0028975192660062182,-0.010362892433716415,-0.04929191598405873
23.02657408899995,0.0,0.0,0.11235557059713497,-0.1505346479845109,0.11562806294462433,-0.062245351644158065,-0.1112253004789054,-0.9918439639036335,1.0,1.0,0.004345782799646258,0.10387342050671577,-0.015407556667923927,0.0,-0.018342234194278717,-0.12284710258245468,-0.21143938601016998,0.03405746445059776,0.006552345585078001,-0.0396120036020875,0.15282071940600872,0.015138932736590505,0.0,-0.03616463020443916,-0.008999353955595549,0.04045073249192477,-0.0,-0.01380582709097089,-0.06902913545485401,-0.19941750242513345,-0.10737865515199507,-0.00379745466156578,-0.0008058512405691304,-0.013430854009487576,0.07896387680644026,-0.0028975192660062182,-0.010362892433716415,-0.044689973620401766
23.046705158000123,0.0,0.0,-0.038179077387375956,-0.11999138607461016,0.09381144729469522,-0.06427788415825493,-0.11121094243253632,-0.9917159270130761,1.0,1.0,-0.011957846349105239,0.0997866615653038,-0.005698571912944317,0.0,-0.016039453446865082,-0.12439770996570587,-0.20123302936553955,0.02179938554763794,0.002071191556751728,-0.041996487416327,0.1495928280055523,0.01609972445294261,0.0,-0.026470646262168884,-0.010533334743481351,0.04045073249192477,-0.0,-0.01380582709097089,-0.06902913545485401,-0.19788352163724765,-0.0997087512125665,-0.0022634738736799775,0.0022621103352020305,-0.01803279637314454,0.0758959152306691,-0.0028975192660062182,-0.010362892433716415,-0.044689973620401766
23.066760450999936,0.0,0.0,0.03599741582238305,-0.037088246604879506,0.11562806294462433,-0.06427788415825493,-0.11121094243253632,-0.9917159270130761,1.0,1.0,-0.010994672542437911,0.09723562747240067,-0.005564154125750065,0.0,-0.0128353051841259,-0.1212601512670517,-0.2000582590699196,0.02637242153286934,-0.0029153688810765743,-0.049434331245720387,0.14595883712172508,0.018472314346581697,0.0,-0.021702274680137634,-0.008999353955595549,0.04045073249192477,-0.0,-0.01380582709097089,-0.06902913545485401,-0.1948155600614765,-0.09664078963679534,0.002338468489976986,0.006864052698858994,-0.022634738736801503,0.0758959152306691,-0.0028975192660062182,-0.010362892433716415,-0.044689973620401766
23.08672578200003,0.0,0.0,-0.08290313946973066,0.037088246604879506,0.07526732399225546,-0.06328296772421389,-0.10819346094784955,-0.9921136230312243,1.0,1.0,-0.02047570771537721,0.0937278438359499,-0.005324156954884529,0.0,-0.010386127978563309,-0.12363874167203903,-0.1835416704416275,0.013654100708663464,-0.007256592623889446,-0.059835703112185,0.1416835244745016,0.012680853484198451,0.0,-0.02946394309401512,-0.008999353955595549,0.04198471327981057,-0.0,-0.01380582709097089,-0.0674951546669682,-0.19174759848570533,-0.09510680884890954,0.006940410853633505,0.006864052698858994,-0.028770661888343825,0.0758959152306691,-0.0013635384781204157,-0.010362892433716415,-0.044689973620401766
23.106831778000014,0.0,0.0,-0.22471114119426994,0.04036073895236887,-0.04036073895236887,-0.06323275660938457,-0.10606784979638703,-0.9923463254988901,1.0,1.0,-0.029112463584169745,0.09019412100315094,-0.0037283506244421005,0.0,-0.011393319815397263,-0.12482432276010513,-0.17226764000952244,0.00943464133888483,-0.008676650002598763,-0.06290003005415201,0.14110540226101875,0.01226285903248936,0.0,-0.024718277156352997,-0.005931392379824388,0.04658665564346709,-0.0,-0.01380582709097089,-0.0674951546669682,-0.18561167533416256,-0.09510680884890954,0.013076334005176271,0.003796091123087833,-0.03337260425200079,0.07742989601855446,-0.0013635384781204157,-0.010362892433716415,-0.044689973620401766
23.126920143999996,0.0,0.0,-0.21489366415180183,0.011999138607461015,-0.09817477042468103,-0.06225611336717274,-0.10001801819644145,-0.9930360378075259,1.0,1.0,-0.026854453375563025,0.08997152000665665,-0.0020769527181982994,0.0,-0.017775021493434906,-0.12627103179693222,-0.16809532791376114,0.011544686742126942,-0.005864207167178392,-0.06391570810228586,0.1402717772871256,0.009063302539288998,0.0,-0.03204119950532913,-0.005931392379824388,0.05579054037078102,-0.0,-0.01380582709097089,-0.0674951546669682,-0.1810097329705056,-0.09664078963679534,0.017678276368833234,0.000728129547316228,-0.03797454661565775,0.08509979995798303,-0.0013635384781204157,-0.010362892433716415,-0.044689973620401766
