sample,phase,active_joint,read_start_s,position_read_end_s,velocity_read_end_s,write_start_s,write_end_s,left_hip_yaw_target_rad,left_hip_roll_target_rad,left_hip_pitch_target_rad,left_knee_target_rad,left_ankle_target_rad,neck_pitch_target_rad,head_pitch_target_rad,head_yaw_target_rad,head_roll_target_rad,right_hip_yaw_target_rad,right_hip_roll_target_rad,right_hip_pitch_target_rad,right_knee_target_rad,right_ankle_target_rad,left_hip_yaw_actual_rad,left_hip_roll_actual_rad,left_hip_pitch_actual_rad,left_knee_actual_rad,left_ankle_actual_rad,neck_pitch_actual_rad,head_pitch_actual_rad,head_yaw_actual_rad,head_roll_actual_rad,right_hip_yaw_actual_rad,right_hip_roll_actual_rad,right_hip_pitch_actual_rad,right_knee_actual_rad,right_ankle_actual_rad,left_hip_yaw_velocity_rad_s,left_hip_roll_velocity_rad_s,left_hip_pitch_velocity_rad_s,left_knee_velocity_rad_s,left_ankle_velocity_rad_s,neck_pitch_velocity_rad_s,head_pitch_velocity_rad_s,head_yaw_velocity_rad_s,head_roll_velocity_rad_s,right_hip_yaw_velocity_rad_s,right_hip_roll_velocity_rad_s,right_hip_pitch_velocity_rad_s,right_knee_velocity_rad_s,right_ankle_velocity_rad_s
468,baseline,left_hip_pitch,9.360383876000014,9.362406731999954,9.3643820530001,9.364391460999968,9.364586212999939,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
469,baseline,left_hip_pitch,9.380383948999906,9.382409657999915,9.384392460000072,9.384401960000105,9.384597879000012,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
470,baseline,left_hip_pitch,9.400382875000105,9.40241026800004,9.404387127000064,9.404395718999922,9.404589379000072,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
471,baseline,left_hip_pitch,9.420383282000103,9.422415452999985,9.424389126000051,9.424398348000068,9.424593545000107,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
472,baseline,left_hip_pitch,9.440393134000033,9.442418360999909,9.444392848999996,9.44440190399996,9.444593120000036,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
473,baseline,left_hip_pitch,9.460386579999977,9.462427029000082,9.464404608999985,9.464415164999991,9.464614472999983,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
474,baseline,left_hip_pitch,9.480383211000117,9.482423900999947,9.48439779599994,9.484406815000057,9.484601918999942,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
475,baseline,left_hip_pitch,9.500379657999929,9.502427162000004,9.504398779999974,9.504408187000081,9.504605142999935,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
476,baseline,left_hip_pitch,9.520384510999975,9.52242642300007,9.52440255900001,9.524412207000069,9.52460803300005,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
477,baseline,left_hip_pitch,9.540412270999923,9.542432998000095,9.544405005000044,9.544413467999902,9.544607109000026,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
478,baseline,left_hip_pitch,9.56038486600005,9.562434777999897,9.56443639400004,9.564448634999962,9.564673311999968,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
479,baseline,left_hip_pitch,9.580385701000068,9.58245298199995,9.584438563000049,9.584449561999918,9.584657518000085,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
480,baseline,left_hip_pitch,9.600384907000034,9.602454669000053,9.604431879000003,9.60444224899993,9.604644965000034,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
481,baseline,left_hip_pitch,9.620385223000085,9.622444911999992,9.62442384399992,9.624433103000001,9.62463091099994,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
482,baseline,left_hip_pitch,9.640396169000041,9.642443061999984,9.644418587000018,9.64442695699995,9.644623746999969,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
483,baseline,left_hip_pitch,9.660380781999947,9.662447563000114,9.66441984800008,9.66442880999989,9.664626878000036,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
484,baseline,left_hip_pitch,9.680383969000104,9.68244843499997,9.684421663999956,9.684430496999994,9.684625972000049,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
485,baseline,left_hip_pitch,9.700386321999986,9.70246075099999,9.704435813999908,9.70444797999994,9.704649953999933,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
486,baseline,left_hip_pitch,9.720384546000105,9.722454234999987,9.724429055999963,9.724438741000085,9.724634659999992,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
487,baseline,left_hip_pitch,9.740413583999953,9.742456087999926,9.744428613000082,9.744438483000067,9.744635106000032,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,-0.07671776931843206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
488,baseline,left_hip_pitch,9.760385068000005,9.762459497000009,9.764439262999986,9.764448428999913,9.764640570999973,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
489,baseline,left_hip_pitch,9.780384292000008,9.78247416499994,9.784453986000017,9.784464911999976,9.784674459999906,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
490,baseline,left_hip_pitch,9.800384220000069,9.802466889000016,9.804437229000087,9.804446765999955,9.80464522200009,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
491,baseline,left_hip_pitch,9.820384943999898,9.82246839100003,9.824448212000107,9.824457156000108,9.824656760999915,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
492,baseline,left_hip_pitch,9.84041279600001,9.84246878099998,9.84444338100002,9.844452787999899,9.844649244000038,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
493,baseline,left_hip_pitch,9.86038213200004,9.862397784999985,9.864446696999948,9.864456177999955,9.864653579000105,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
494,baseline,left_hip_pitch,9.880381300999943,9.88239775000011,9.884450902000026,9.884460291000096,9.884658950999892,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
495,baseline,left_hip_pitch,9.900384134999968,9.90240004799989,9.904449033999981,9.904458404000025,9.904652786000042,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
496,baseline,left_hip_pitch,9.920384322000018,9.922479120999924,9.924453905000064,9.924463535000086,9.924660195000115,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
497,baseline,left_hip_pitch,9.940414081999961,9.942489252000087,9.944464499000105,9.944475277000038,9.944679807000057,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
498,baseline,left_hip_pitch,9.960384602999966,9.962409182000101,9.96445959399989,9.964469000999998,9.964663828000084,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
499,baseline,left_hip_pitch,9.980384401000038,9.982488791999913,9.984469242999921,9.98447794699996,9.984678903000031,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
500,baseline,left_hip_pitch,10.000385255000083,10.002512570999897,10.004490651999959,10.004504132999955,10.004713032999916,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
501,baseline,left_hip_pitch,10.020381756999996,10.022398094999971,10.024390842000003,10.02440145300011,10.02460242699999,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
502,baseline,left_hip_pitch,10.040391868999905,10.042419743999972,10.04446848900011,10.044477804000053,10.044672907999939,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.005931392379824388,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1365242901218222,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
